id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,ilesos,ignorados,feridos,veiculos,latitude,longitude,regional,delegacia,uop
591510.0,2024-04-03,quarta-feira,06:30:00,PB,230,"112,2",INGA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Aclive;Curva,Não,2,0,0,0,2,0,0,2,-7.21671243,-35.59488773,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
591577.0,2024-04-03,quarta-feira,09:30:00,PB,101,90,JOAO PESSOA,Acesso irregular,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Retorno Regulamentado,Sim,3,0,1,1,1,0,2,2,-7.179652,-34.900417,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
592502.0,2024-04-07,domingo,20:10:00,PB,101,84,BAYEUX,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,-7.13957906,-34.92312806,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
592940.0,2024-04-09,terça-feira,16:50:00,PB,230,"484,7",SAO JOAO DO RIO DO PEIXE,Frear bruscamente,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Sim,1,0,1,0,0,0,1,1,-6.8579,-38.3721,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
593280.0,2024-03-26,terça-feira,12:20:00,PB,230,"192,2",POCINHOS,Reação tardia ou ineficiente do condutor,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Declive;Reta,Não,8,0,2,0,6,0,2,5,-7.129621,-36.169932,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
594349.0,2024-04-16,terça-feira,13:15:00,PB,101,11,MAMANGUAPE,Acumulo de água sobre o pavimento,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Declive,Sim,2,0,0,0,1,1,0,2,-6.59256898,-35.14508356,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
595098.0,2024-02-11,domingo,18:00:00,PB,412,82,SERRA BRANCA,Avarias e/ou desgaste excessivo no pneu,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,1,0,1,0,0,0,1,1,-7.5193,-36.709885,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
595995.0,2024-04-24,quarta-feira,08:20:00,PB,101,"107,8",ALHANDRA,Condutor deixou de manter distância do veículo da frente,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Chuva,Dupla,Reta,Não,1,0,0,0,1,0,0,1,-7.32549201,-34.94709877,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
596468.0,2024-04-26,sexta-feira,09:50:00,PB,230,28,JOAO PESSOA,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Sim,3,0,1,0,1,2,1,4,-7.1651,-34.8941,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
596650.0,2024-04-27,sábado,00:30:00,PB,230,"120,8",RIACHAO DO BACAMARTE,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Não,1,0,1,0,0,0,1,1,-7.2436,-35.6395,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
596702.0,2024-04-27,sábado,09:00:00,PB,101,88,JOAO PESSOA,Ausência de reação do condutor,Colisão com objeto,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Declive,Não,2,0,0,0,1,1,0,2,-7.17475718,-34.89874798,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
597137.0,2024-04-29,segunda-feira,07:10:00,PB,230,"152,9",CAMPINA GRANDE,Carga excessiva e/ou mal acondicionada,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Reta;Declive,Não,1,0,1,0,0,0,1,1,-7.2688,-35.8837,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
597346.0,2024-04-30,terça-feira,04:45:00,PB,230,"54,7",CRUZ DO ESPIRITO SANTO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Amanhecer,Crescente,Céu Claro,Dupla,Reta,Não,4,0,0,1,1,2,1,4,-7.2007,-35.0854,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
597545.0,2024-04-30,terça-feira,21:20:00,PB,230,266,JUNCO DO SERIDO,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Reta,Não,4,0,2,2,0,0,4,2,-6.9715,-36.7492,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
597557.0,2024-05-01,quarta-feira,02:30:00,PB,230,475,SOUSA,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Curva,Não,2,1,0,0,0,1,0,2,-6.8298,-38.3177,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
597867.0,2024-05-02,quinta-feira,17:30:00,PB,116,11,CACHOEIRA DOS INDIOS,Velocidade Incompatível,Colisão lateral sentido oposto,Com Vítimas Feridas,Anoitecer,Crescente,Garoa/Chuvisco,Simples,Curva,Sim,3,0,1,0,1,1,1,3,-6.985178,-38.744354,SPRF-CE,DEL05-CE,UOP03-DEL05-CE
597985.0,2024-05-03,sexta-feira,11:30:00,PB,101,92,JOAO PESSOA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Aclive,Não,2,0,0,1,1,0,1,2,-7.19683829,-34.90588313,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
598517.0,2024-05-05,domingo,18:45:00,PB,361,"92,9",PIANCO,Ausência de reação do condutor,Colisão traseira,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,2,0,0,0,1,0,2,-7.22309921,-38.00258598,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
598770.0,2024-05-07,terça-feira,06:30:00,PB,230,"314,6",SAO MAMEDE,Condutor Dormindo,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Reta,Não,3,0,1,0,2,0,1,2,-6.9412,-37.1016,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
599054.0,2024-05-08,quarta-feira,12:04:00,PB,101,45,MAMANGUAPE,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Sem Vítimas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,14,0,0,0,14,0,0,2,-6.8830916,-35.13080835,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
599116.0,2024-05-08,quarta-feira,17:45:00,PB,230,"157,1",CAMPINA GRANDE,Acumulo de areia ou detritos sobre o pavimento,Queda de ocupante de veículo,Com Vítimas Feridas,Anoitecer,Crescente,Céu Claro,Simples,Desvio Temporário;Em Obras,Sim,3,0,0,1,2,0,1,2,-7.2693,-35.9138,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
599215.0,2024-05-09,quinta-feira,07:00:00,PB,230,25,JOAO PESSOA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Declive,Sim,2,0,0,1,1,0,1,2,-7.1707,-34.8684,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
599385.0,2024-05-09,quinta-feira,22:45:00,PB,101,96,CONDE,Acostamento em desnível,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,4,0,0,2,1,1,2,3,-7.230921,-34.921149,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
599747.0,2024-04-22,segunda-feira,04:10:00,PB,230,409,POMBAL,Animais na Pista,Atropelamento de Animal,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,4,0,1,0,3,0,1,1,-6.7577,-37.7916,SPRF-PB,DEL03-PB,UOP02-DEL03-PB
599764.0,2024-05-11,sábado,14:23:00,PB,230,26,JOAO PESSOA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,2,0,1,0,1,0,1,2,-7.1693,-34.8782,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
600097.0,2024-05-12,domingo,18:40:00,PB,230,"233,6",JUAZEIRINHO,Manobra de mudança de faixa,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,1,0,0,1,1,0,3,-7.039602,-36.513313,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
600285.0,2024-05-13,segunda-feira,15:35:00,PB,230,17,JOAO PESSOA,Suicídio (presumido),Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Múltipla,Reta,Sim,4,0,0,1,1,2,1,3,-7.1121,-34.8426,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
601219.0,2024-05-18,sábado,01:20:00,PB,101,"88,7",JOAO PESSOA,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,0,1,1,2,-7.16470016,-34.89993643,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
601341.0,2024-05-18,sábado,13:10:00,PB,230,"97,7",GURINHEM,Condutor Dormindo,Saída de leito carroçável,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,0,0,0,2,0,0,1,-7.1867,-35.4537,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
601781.0,2024-05-20,segunda-feira,06:45:00,PB,230,497,CAJAZEIRAS,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta;Ponte,Não,2,0,1,0,1,0,1,2,-6.8922,-38.4834,SPRF-PB,DEL03-PB,UOP03-DEL03-PB
601828.0,2024-03-18,segunda-feira,06:50:00,PB,230,273,SANTA LUZIA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Declive;Curva,Não,2,0,1,0,0,2,1,3,-6.960707,-36.80441,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
601946.0,2024-05-21,terça-feira,07:35:00,PB,230,"17,8",JOAO PESSOA,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3,1,0,1,1,0,1,2,-7.1121,-34.8426,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
602140.0,2024-05-22,quarta-feira,05:31:00,PB,101,"55,9",SANTA RITA,Condutor Dormindo,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,2,0,0,1,0,1,1,2,-6.96928265,-35.08273602,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
602794.0,2024-05-25,sábado,02:25:00,PB,101,"4,7",MATARACA,Condutor Dormindo,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Dupla,Reta,Não,4,0,2,0,1,1,2,3,-6.5406751,-35.11731147,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
602816.0,2024-05-25,sábado,00:10:00,PB,230,231,JUAZEIRINHO,Manobra de mudança de faixa,Colisão lateral sentido oposto,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,0,1,1,0,2,-7.0343,-36.4926,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
603364.0,2024-05-27,segunda-feira,13:30:00,PB,101,"112,9",ALHANDRA,Condutor usando celular,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta;Aclive,Não,3,0,0,1,1,1,1,3,-7.37530762,-34.95572805,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
603675.0,2024-05-29,quarta-feira,00:50:00,PB,230,"147,6",CAMPINA GRANDE,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Garoa/Chuvisco,Simples,Aclive,Sim,3,0,2,0,0,1,2,2,-7.2425,-35.8567,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
604073.0,2024-05-30,quinta-feira,17:10:00,PB,101,96,CONDE,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Não,3,0,1,0,1,1,1,3,-7.230921,-34.921149,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
604400.0,2024-06-01,sábado,07:00:00,PB,230,152,CAMPINA GRANDE,Desvio temporário,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Em Obras;Desvio Temporário;Curva,Sim,3,0,0,0,2,3,0,5,-7.2688,-35.8837,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
605004.0,2024-06-03,segunda-feira,15:00:00,PB,412,17,BOA VISTA,Ausência de sinalização,Colisão com objeto,Sem Vítimas,Pleno dia,Decrescente,Chuva,Simples,Curva;Interseção de Vias;Rotatória,Não,1,0,0,0,1,0,0,1,-7.249509,-36.219105,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
605647.0,2024-06-07,sexta-feira,01:25:00,PB,230,"313,5",SAO MAMEDE,Velocidade Incompatível,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta;Declive,Não,5,0,1,0,3,1,1,4,-6.938223,-37.096747,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
605661.0,2024-06-07,sexta-feira,06:00:00,PB,230,207,SOLEDADE,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,1,0,0,0,1,0,0,1,-7.0882,-36.298,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
606061.0,2024-06-08,sábado,17:33:00,PB,101,84,BAYEUX,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Sem Vítimas,Anoitecer,Decrescente,Céu Claro,Dupla,Reta;Interseção de Vias,Sim,3,0,0,0,2,1,0,3,-7.1481609,-34.91332769,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
606450.0,2024-06-10,segunda-feira,06:13:00,PB,101,122,CAAPORA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Aclive,Não,3,0,1,0,1,1,1,3,-7.45038197,-34.97994215,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
606832.0,2024-06-11,terça-feira,19:15:00,PB,230,"47,9",SANTA RITA,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Fatais,Plena Noite,Decrescente,Nublado,Dupla,Reta,Não,2,1,0,0,0,1,0,2,-7.1685,-35.032,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
606934.0,2024-06-12,quarta-feira,10:25:00,PB,230,"62,3",SAO MIGUEL DE TAIPU,Condutor usando celular,Colisão traseira,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Dupla,Aclive;Reta,Não,2,1,0,0,1,0,0,2,-7.1989,-35.1649,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
607157.0,2024-06-13,quinta-feira,11:15:00,PB,230,"349,6",PATOS,Reação tardia ou ineficiente do condutor,Colisão com objeto,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Simples,Curva,Não,1,1,0,0,0,0,0,1,-6.9504,-37.3885,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
607209.0,2024-06-13,quinta-feira,14:40:00,PB,230,"219,9",SOLEDADE,Condutor Dormindo,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,2,0,0,1,1,0,1,2,-7.0463,-36.3909,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
607313.0,2024-06-13,quinta-feira,21:50:00,PB,104,"56,5",BARRA DE SANTA ROSA,Reação tardia ou ineficiente do condutor,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Curva,Não,1,0,0,1,0,0,1,1,-6.78237255,-35.97482701,SPRF-PB,DEL02-PB,UOP04-DEL02-PB
607328.0,2024-06-14,sexta-feira,04:30:00,PB,101,"44,5",MAMANGUAPE,Condutor Dormindo,Colisão com objeto,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Dupla,Reta;Declive,Não,3,0,1,1,0,1,2,3,-6.87451305,-35.13232736,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
607358.0,2024-06-14,sexta-feira,06:03:00,PB,104,"129,7",CAMPINA GRANDE,Conversão proibida,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,3,0,0,0,2,1,0,3,-7.28120589,-35.88915693,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
607682.0,2024-05-03,sexta-feira,03:15:00,PB,101,"15,6",MAMANGUAPE,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Plena Noite,Decrescente,Céu Claro,Dupla,Aclive;Curva,Não,2,0,0,0,1,2,0,3,-6.62207781,-35.13047486,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
608000.0,2024-06-16,domingo,19:20:00,PB,230,244,JUAZEIRINHO,Ingestão de álcool pelo condutor,Colisão frontal,Sem Vítimas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3,0,0,0,1,2,0,3,-7.06643726,-36.56926823,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
608120.0,2024-06-17,segunda-feira,08:20:00,PB,230,"2,1",CAMPINA GRANDE,Área urbana sem a presença de local apropriado para a travessia de pedestres,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta;Declive,Sim,2,0,0,1,0,1,1,2,-7.21074,-35.933838,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
608174.0,2024-06-17,segunda-feira,15:50:00,PB,230,"156,8",CAMPINA GRANDE,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Não,2,0,0,1,1,0,1,2,-7.2693,-35.9138,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
608487.0,2024-06-19,quarta-feira,03:45:00,PB,104,106,SAO SEBASTIAO DE LAGOA DE  ROCA,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Decrescente,Chuva,Simples,Declive;Curva,Não,6,1,0,0,5,0,0,2,-7.09569811,-35.86106094,SPRF-PB,DEL02-PB,UOP04-DEL02-PB
608640.0,2024-06-19,quarta-feira,19:45:00,PB,230,"157,4",CAMPINA GRANDE,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Sem Vítimas,Plena Noite,Crescente,Garoa/Chuvisco,Dupla,Reta,Sim,3,0,0,0,3,0,0,2,-7.264,-35.9199,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
608729.0,2024-06-20,quinta-feira,08:40:00,PB,230,"132,3",MASSARANDUBA,Acessar a via sem observar a presença dos outros veículos,Colisão lateral mesmo sentido,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,2,1,0,0,1,0,0,2,-7.2772,-35.744,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
608935.0,2024-06-21,sexta-feira,08:20:00,PB,230,145,CAMPINA GRANDE,Manobra de mudança de faixa,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Retorno Regulamentado;Curva,Sim,2,0,1,0,1,0,1,2,-7.2512,-35.8399,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
608996.0,2024-06-21,sexta-feira,15:25:00,PB,101,106,ALHANDRA,Ingestão de álcool pelo condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,0,1,1,0,1,2,-7.31642501,-34.94666379,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
609047.0,2024-06-21,sexta-feira,18:55:00,PB,230,"143,6",CAMPINA GRANDE,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Chuva,Dupla,Reta,Sim,2,0,1,0,0,1,1,2,-7.2557,-35.8223,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
609172.0,2024-06-22,sábado,05:35:00,PB,230,"234,4",JUAZEIRINHO,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Reta,Não,4,0,1,0,2,1,1,4,-7.0388,-36.5116,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
609924.0,2024-06-25,terça-feira,11:20:00,PB,230,36,SANTA RITA,Demais falhas mecânicas ou elétricas,Saída de leito carroçável,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Declive;Curva,Não,1,0,0,0,1,0,0,1,-7.1246,-34.9473,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
610136.0,2024-06-26,quarta-feira,09:59:00,PB,101,"89,4",JOAO PESSOA,Manobra de mudança de faixa,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Retorno Regulamentado,Sim,3,0,1,0,2,0,1,2,-7.1710694,-34.89765372,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
610525.0,2024-06-28,sexta-feira,06:45:00,PB,361,0,PATOS,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta;Interseção de Vias,Sim,2,0,0,0,2,0,0,2,-7.0185995,-37.26078,SPRF-PB,DEL03-PB,UOP01-DEL03-PB
610576.0,2024-06-28,sexta-feira,10:50:00,PB,230,47,SANTA RITA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,3,0,0,0,2,1,0,3,-7.1685,-35.032,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
610582.0,2024-06-28,sexta-feira,10:45:00,PB,230,"46,5",SANTA RITA,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,0,1,0,0,1,-7.1635,-35.025,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
611378.0,2024-07-01,segunda-feira,22:10:00,PB,230,"74,4",RIACHAO DO POCO,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,1,1,0,0,0,0,0,1,-7.1894,-35.2596,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
611399.0,2024-07-02,terça-feira,02:00:00,PB,230,"147,1",CAMPINA GRANDE,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Dupla,Aclive;Reta,Sim,2,1,0,0,0,1,0,2,-7.2425,-35.8567,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
611569.0,2024-07-02,terça-feira,15:30:00,PB,230,236,JUAZEIRINHO,Condutor Dormindo,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,2,0,1,0,1,0,1,2,-7.05204,-36.545288,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
612025.0,2024-07-04,quinta-feira,15:20:00,PB,230,"158,6",CAMPINA GRANDE,Conversão proibida,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta;Rotatória,Sim,2,0,1,0,0,1,1,2,-7.25694458,-35.92821836,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
612368.0,2024-07-06,sábado,02:35:00,PB,230,174,CAMPINA GRANDE,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Simples,Declive;Reta;Em Obras,Não,3,0,1,0,1,1,1,2,-7.1794,-36.0164,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
612503.0,2024-07-06,sábado,12:45:00,PB,230,"132,1",CAMPINA GRANDE,Reação tardia ou ineficiente do condutor,Capotamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Não,1,0,0,1,0,0,1,1,-7.2774,-35.7367,SPRF-PB,DEL02-PB,UOP01-DEL02-PB
612914.0,2024-07-07,domingo,21:10:00,PB,116,"11,3",CACHOEIRA DOS INDIOS,Velocidade Incompatível,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Chuva,Simples,Reta,Não,4,1,2,1,0,0,3,2,-6.985178,-38.744354,SPRF-CE,DEL05-CE,UOP03-DEL05-CE
612929.0,2024-07-08,segunda-feira,04:30:00,PB,101,92,CONDE,Ausência de reação do condutor,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,1,1,0,1,2,-7.19683829,-34.90588313,SPRF-PB,DEL01-PB,UOP02-DEL01-PB
612969.0,2024-07-08,segunda-feira,08:00:00,PB,101,85,BAYEUX,Pista esburacada,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Interseção de Vias,Sim,4,0,0,1,2,1,1,3,-7.14538184,-34.91662887,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
612974.0,2024-07-08,segunda-feira,09:00:00,PB,101,83,BAYEUX,Condutor deixou de manter distância do veículo da frente,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,2,0,0,0,2,0,0,2,-7.1337703,-34.92963914,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
613006.0,2024-07-08,segunda-feira,10:20:00,PB,101,"79,3",SANTA RITA,Condutor Dormindo,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,1,0,0,1,1,2,-7.1147526,-34.95793891,SPRF-PB,DEL01-PB,UOP04-DEL01-PB
613014.0,2024-07-08,segunda-feira,12:07:00,PB,230,55,CRUZ DO ESPIRITO SANTO,Ausência de reação do condutor,Colisão transversal,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2,0,0,0,2,0,0,2,-7.2014,-35.0943,SPRF-PB,DEL01-PB,UOP03-DEL01-PB
613187.0,2024-07-09,terça-feira,07:45:00,PB,230,175,CAMPINA GRANDE,Ausência de reação do condutor,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Garoa/Chuvisco,Simples,Em Obras;Reta,Não,2,0,0,1,1,0,1,2,-7.1775,-36.0247,SPRF-PB,DEL02-PB,UOP02-DEL02-PB
613631.0,2024-07-11,quinta-feira,07:45:00,PB,230,"21,1",JOAO PESSOA,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Sim,2,0,1,0,1,0,1,2,-7.1415,-34.8519,SPRF-PB,DEL01-PB,UOP01-DEL01-PB
